724,0270683773585  5,3714186094852316e-14  6,634321010502111  2,1762164052779992e-7  7,971830196912967e-8
719,5018991999999  3,601720978404271e-13  6,219017553625717  5,989082762206917e-7  -3,8483431691919784e-8
715,0329433043478  2,271767011736229e-12  5,817136446148943  1,3464923685786008e-6  -6,772926347568079e-7
710,6191597037036  1,3478780158753204e-11  5,428677688071788  2,410568831452163e-6  -2,769104199481225e-6
706,2595329570551  7,52265043071266e-11  5,053641279394255  2,9026782823644067e-6  -8,173185614937214e-6
701,9530723902438  3,9493449404704975e-10  4,692027220116352  -4,04620463517275e-7  -1,9868839330155972e-5
697,6988113454545  1,950354450582912e-9  4,343835510238058  -1,591037993094954e-5  -4,1197260358375164e-5
693,4958064578313  9,060177516002228e-9  4,009066149759395  -6,156140586517705e-5  -7,259731967438723e-5
689,3431369580838  3,959085984880577e-8  3,68771913868034  -0,0001700322356248126  -0,00010334359533727273
685,2399039999999  1,627378610249281e-7  3,379794477000906  -0,0003920171205584659  -9,518633417658918e-5
681,1852300118342  6,292425536818639e-7  3,0852921647210914  -0,0007919912384088721  4,463666615513648e-5
677,1782580705883  2,2886729752081297e-6  2,804212201840905  -0,0014275499600926325  0,000500773488363405
673,2181512982455  7,83043574005713e-6  2,5365545883603304  -0,002301540105576625  0,0015916497361164194
669,3040922790698  2,5201419331134365e-5  2,282319324279383  -0,00327806604436965  0,0038020655359797626
665,4352824971098  7,629591720008556e-5  2,041506409598048  -0,00396137889104982  0,007784818204790043
661,6109417931034  0,000217277702879609  1,814115844316333  -0,0035513271513524743  0,014306144775713537
657,8303078399999  0,0005820588834157084  1,600147628434238  -0,0007080247957455393  0,024115505060112633
654,0926356363636  0,0014667527372665761  1,3996017619517689  0,006524466363920569  0,03773836345064059
650,3971970169491  0,003476845873629185  1,2124782448689135  0,020678928527066865  0,05521981336985526
646,7432801797753  0,007752697398545644  1,038777077185683  0,04466521980678011  0,07587961213763326
643,1301892290502  0,016261454928350787  0,8784982589020675  0,0813972819012086  0,09816281081675465
639,5572437333333  0,03208525127120559  0,7316417900180716  0,13328199992418627  0,11967104815875391
636,0237782983424  0,05955130300120641  0,5982076705336958  0,2016544120314529  0,13742925856401697
632,5291421538461  0,10397218387256416  0,4781959004489436  0,2862771752353956  0,14838316215732422
629,0726987540984  0,17075893147038496  0,3716064797638075  0,3850249608094454  0,15004902873417728
625,6538253913044  0,26380944565749875  0,2784394084782941  0,49384189515822036  0,1411723352645132
622,2719128216216  0,3833877089990711  0,19869468659239764  0,6070007131225444  0,12222046992134188
618,9263649032257  0,5241157833789701  0,13237231410612124  0,7176249139008911  0,0955524271157404
615,6165982459893  0,6739967018872554  0,07947229101946622  0,8183818164548378  0,06517594942412026
612,3420418723404  0,8153236735356646  0,03999461733242843  0,9022306811142309  0,036103622973542256
609,1021368888888  0,9277785884182415  0,01393929304501266  0,9631190627873502  0,013426068443806545
605,896336168421  0,9931181283258793  0,0013063181572161005  0,996552273392321  0,0013018150698489977
602,7241040418849  1,0  0,002095692669038973  0,9999978040369222  0,002095691135017507
599,5849159999999  0,9472003898858226  0,016307416580481873  0,9731127999750713  0,015870362645490594
596,4782584041451  0,8439695180806176  0,0439414898915448  0,9177913620584054  0,04035509647609116
593,4036282061855  0,707383496204738  0,08499791260222773  0,8380245802025909  0,07140237517764644
590,3605326769231  0,5577333233172483  0,13947668471252883  0,7395630443912775  0,10382594419485716
587,3484891428571  0,4136585526804531  0,20737780622244914  0,6293826315232729  0,1324237736106822
584,3670247309645  0,2886033711907636  0,28870127713199134  0,5149851032207726  0,15295003972360977
581,4156761212122  0,1894109129991338  0,3834470974411536  0,4036086531047774  0,16282189084420215
578,4939893065325  0,1169372904526887  0,49161526714993936  0,301463033813562  0,16142282892023632
575,6015193599999  0,06791187314262408  0,6132057862583381  0,2131198232984864  0,1499727110505308
572,7378302089552  0,037100799151526746  0,7482186547663561  0,14116840383544987  0,13104304983507553
569,9024944158417  0,01906627740181936  0,8966538726739884  0,08619377805546076  0,10787451054973704
