Directory,rmsT,rmsW,TBDrms
s12898,1.060575271791856e-14,137403692112057.83,1.4572695810695022
s18779,9.913000636227326e-15,136891225741377.03,1.357002807868209
s5784,9.478535023764864e-15,290350260698304.94,2.7520951151881423
s1078,7.484852500648884e-15,151100235352465.06,1.130962974426533
s4644,1.1767485150413281e-14,135117003651333.52,1.5899873340354043
s5272,5.675552799058791e-15,97711512861863.34,0.5545668503234176
s8283,1.8077206202671924e-14,104783774632595.67,1.8941979007277354
s10067,9.21262943126131e-15,101087555509964.86,0.9312821890253637
s7168,1.0209115830808334e-14,125126803278524.98,1.2774340282092296
s7922,8.87132070889648e-15,153212213835317.28,1.3591946854531258
s11679,1.591519522462668e-14,147665209475611.66,2.350120636689753
s5520,6.0648094370436855e-15,137449622670086.4,0.8336057686876337
s8544,5.890280481702755e-15,123632803487563.39,0.728231889280987
s14398,1.2106882490341863e-14,114739479502253.27,1.3891373953367692
s3432,8.827223788375562e-15,138092945006353.75,1.2189773291669241
s16157,1.0192158197095618e-14,123170974525228.95,1.2553780576515678
s2387,8.089022429734134e-15,102484087422829.25,0.8289960818540997
s3082,5.660559348696118e-15,166030172597662.16,0.9398236456633265
s11898,1.288377592108033e-14,76305862536599.05,0.9831076343863004
s12190,7.0738403842891445e-15,105044771082293.05,0.7430699438403331
s10607,5.124439920232329e-15,63278641938260.055,0.32426759884650747
s7461,5.3590113110111825e-15,47307679098275.63,0.25352238738534644
s8163,8.274178885431057e-15,253897090011632.8,2.100789941246641
s16348,1.711207586306261e-14,201991558070255.97,3.456494865396437
s8409,8.054623149775722e-15,172188438941258.66,1.3869129864200054
s13009,2.2705387487583127e-14,131010013102242.47,2.974633112239758
s18168,6.707163258753858e-15,177994607875750.4,1.1938388942005331
s19160,6.095002081728043e-15,43886226144521.24,0.2674866397100446
s50,9.630185457276521e-15,128959121216404.9,1.2419002537213826
s12055,5.195824621314774e-15,125096326336024.67,0.6499785724127448
s13820,1.4792106274179016e-14,190681733979401.72,2.8205844735680423
s8217,6.962671511710832e-15,136420813625351.97,0.9498533126336511
s15468,1.9425359664499014e-14,97610528160589.12,1.8961196165611531
s4242,1.4002978487908981e-14,158020054493379.38,2.2127514237289962
s13104,1.1051941557011965e-14,156303210180110.16,1.7274539440839352
s12372,5.248213390012952e-15,122983928533321.84,0.6454459004849756
s1835,9.479622938257672e-15,135102245398652.22,1.2807183444911807
s7900,5.95376177292484e-15,46474492264586.54,0.2766980554609865
s2754,6.7539412517306386e-15,41148121695028.28,0.27791199654728393
s11930,2.999494248228609e-14,223038993897661.78,6.690041793267323
s1579,1.0122103807516866e-14,137673678538256.55,1.3935472657269397
s18114,1.0876611455003992e-14,164655799833195.56,1.7908971585985793
s5485,6.995138652043684e-15,83370898989449.52,0.583190997976728
s17812,5.9102900830607086e-15,50288533456972.28,0.2972198205824099
s4595,1.1862585949132715e-14,114031785702349.67,1.352711858827206
s18851,2.5963155720359077e-14,289088824864530.56,7.50565817697342
s13339,1.2190176754671044e-14,129848569361270.9,1.5828770118550552
s10025,1.1060332154181951e-14,149773733190421.94,1.6565472370578922
s7154,9.237413406214437e-15,27065553716312.066,0.2500157087456781
s7847,1.1026681281607056e-14,249609110426175.1,2.7523601056548936
s6787,9.970505527942182e-15,96454251045645.34,0.9616976432441299
s512,6.440498470356597e-15,102766063865251.9,0.6618646771287233
s716,2.5688732509719997e-14,79693347730784.89,2.047221092660234
s6826,6.1807813929189265e-15,54999907485843.75,0.33994240480076543
s4703,1.3842449535831872e-14,221459920578576.6,3.0655477748182807
s12152,1.3458899146003654e-14,234568391120998.03,3.1570323189378513
s7770,6.520274225498074e-15,76676334006192.77,0.49995072432626014
s13073,5.685390652158466e-15,130297734618292.47,0.7407935223962645
s4600,1.1165134462985618e-14,181209583565516.0,2.023229366490615
s10865,1.744486641708258e-14,139708778145449.33,2.43720097204119
s19840,5.515949417089318e-15,45395886569870.66,0.25040141406333083
s18955,8.624457977919142e-15,140092067943853.8,1.2082181530215603
s10179,9.250433138209814e-15,96777866790393.33,0.8952371860031094
s1259,1.789362197236447e-14,159210694101166.56,2.8488559742040325
s6290,3.087417744632753e-14,112861307206901.23,3.484500025530353
s14805,1.1333780278332803e-14,127674125093102.4,1.4470304810335992
s17650,7.524620848828584e-15,150626387734426.78,1.1334064575302059
s2894,9.780050832939028e-15,69203798881543.37,0.6768166708939832
s16186,2.4112169883413245e-14,95457139923500.84,2.301678774420201
s3534,1.5147890764134605e-14,175950474373490.38,2.6652785657072973
s7485,4.9535257585555616e-15,118143925753035.34,0.5852289794345363
s17428,8.161129200868268e-15,118328678726376.75,0.9656956352539932
s19293,1.3413912460603825e-14,358574057850869.06,4.809881022655049
s17759,6.819280176652744e-15,41410010173275.484,0.28238646148960594
s13298,1.53924107367453e-14,200399528945572.06,3.084631860980524
s11001,7.325987553203515e-15,126578858997445.2,0.9273151455139864
s19859,1.5656185992009727e-14,131850213433947.28,2.064271464608058
s7085,5.624854486497696e-15,142567141097036.62,0.8019194232268164
s16681,7.2834325306654e-15,161127769777829.22,1.1735632399934066
s2560,4.700373993407983e-15,73426348887979.55,0.3451313007439602
s1256,5.306469305673942e-15,221772968930753.97,1.1768314524592267
s3776,2.1806790063660316e-14,88194001169323.94,1.9232280683736596
s15596,9.481998367774639e-15,146879325954871.38,1.3927095289639295
s8279,2.1755498979917008e-14,54948506503693.71,1.1954321771890717
s4068,1.7404919754419176e-14,122863054535245.3,2.1384216049687716
s16568,7.468347090247947e-15,58447648863537.44,0.43650732832183353
s15645,8.074319263990012e-15,132622333438287.44,1.070835061716071
s3757,1.436115625413596e-14,88670441473616.36,1.2734100651258222
s3585,1.14196322272195e-14,150100066677382.8,1.7140875587368367
s10279,2.1726472817424843e-14,128333550421386.39,2.788235394793872
s15617,4.5848562145867844e-15,208410780379694.6,0.9555334616107243
s17424,1.1719194313893225e-14,118974519836983.89,1.3942855163717582
s10841,7.695516981803685e-15,209210072256690.7,1.6099796638157393
s8880,1.4986295584605066e-14,88051365385568.64,1.3195637882961946
s4917,4.58001214979543e-15,122815400448913.45,0.5624960262380148
s5101,7.751277907500297e-15,32349514091195.02,0.2507500738934495
s18785,1.1277977601330243e-14,93429048047153.83,1.053690711189408
s4916,2.0251562654084652e-14,215441238549375.0,4.363021740756266
s19070,5.514999330205471e-15,296781725910064.9,1.6367510196112314
s8067,6.331126372867216e-15,44900715758647.58,0.2842721057001883
s1499,5.871641733525253e-15,77563043330873.58,0.45542240220078484
s3572,6.4185348243308745e-15,104943329150925.83,0.6735824127364348
s17108,1.8651082293421366e-14,153695143223521.6,2.8665807643610846
s10743,8.550394592737465e-15,166337336230557.62,1.4222498602761136
s9303,2.0440462641745047e-14,79210634088650.89,1.6191020069180053
s3675,1.0223438372083545e-14,256320885448913.94,2.6204807758648574
s10520,1.6139440134069957e-14,117323957125023.44,1.8935429823115062
s7999,1.5352580789757977e-14,115802511546059.3,1.7778674141677564
s8188,7.874262135224339e-15,167521748083146.9,1.319110157757714
s19275,2.557436266053991e-14,226491468430516.88,5.792374953160265
s10216,1.0015950110742174e-14,153810237477865.38,1.5405556650997059
s1449,6.187280093047574e-15,92835570263117.52,0.5743996758157063
s19698,5.840988808794018e-15,118773344632664.22,0.6937537767824268
s18115,6.577132643255769e-15,83668831158037.67,0.550301000632585
s6082,6.493941960500992e-15,272119366598292.2,1.7671273730176016
s16728,1.389145888305761e-14,74837639072844.6,1.0396039860855262
s5519,1.1905599624923467e-14,111852952749604.03,1.331676472302268
s7197,2.0571841683750337e-14,165314114035749.66,3.4008157820328915
s7002,7.824990629623192e-15,124135394864068.05,0.9713583016159074
s9666,6.207242039288448e-15,78189208471134.2,0.4853393418407127
s7155,1.0197385981545439e-14,123310230879567.72,1.2574420197524354
s4357,9.403233802561221e-15,120288905983399.23,1.1311047068162083
s11106,1.1121324258679376e-14,116132504947803.92,1.2915472444972145
s3507,5.0314497997393795e-15,115223170261754.39,0.5797395969388406
s3165,1.8507438955855118e-14,123469349356669.94,2.2851014461377184
s9851,7.410603636390097e-15,115478955126991.03,0.8557687647906086
s7,6.6508605081365166e-15,123521780054396.73,0.8215261288585121
s2368,1.1056477736094786e-14,105516508593529.64,1.1666409280548147
s4436,2.4973888069475274e-14,193995301568655.66,4.844816947379707
s30,8.385284169950573e-15,116256063583205.02,0.9748401296250163
s9944,9.713397446059492e-15,252975841225355.7,2.4572548900731217
s11577,9.383458132084039e-15,139531039022948.08,1.3092836627980176
s11478,6.579635599805144e-15,69591618727584.02,0.4578874920280782
s10034,5.15729324978735e-15,124794820576188.89,0.6436034857660025
s3877,4.972552321527327e-15,104659680984189.81,0.5204257396482426
s7827,6.076257408798708e-15,134355725840870.61,0.816379974555118
s16754,1.313595085387843e-14,136923885993984.4,1.7986254371390322
s626,1.207212439166299e-14,152479247234340.84,1.8407484397600975
s19256,6.902445359741474e-15,234234025128768.56,1.6167875598436363
s15859,1.016933511579572e-14,24583911340204.945,0.2500020328755548
s366,2.3078909851297986e-14,132266045220821.2,3.0525561340390355
s19670,8.557289264949298e-15,29215182975698.457,0.2500027716514739
s6528,1.6467743111647705e-14,70150088735455.84,1.1552136405547784
s4547,4.731560092036047e-15,52837411249290.195,0.25000338643363795
s13344,6.831633888220326e-15,133275590722617.86,0.9104900420532187
s6884,8.299037443176736e-15,192224661196996.97,1.5952796607758402
s17389,1.8060209270764598e-14,125765559699431.61,2.271352327226573
s6970,6.3076331226454645e-15,272372838720478.28,1.71802793922226
s3941,8.821482539356127e-15,28677521540769.027,0.2529782555439032
s10500,1.0145741435950922e-14,130254371393970.22,1.321527173065544
s14214,7.910182320062713e-15,137743301017947.08,1.0895746244192412
s9330,1.5783448767308216e-14,175612038441833.0,2.771763611669232
s13166,7.816313002164812e-15,185668185757000.53,1.4512406544207948
s5344,1.6508672926353192e-14,109998380809243.92,1.8159272912082536
s6357,1.7546262615551537e-14,101878410016786.19,1.7875853370093666
s9610,5.596478503118311e-15,46246739398513.51,0.2588188828830955
s1654,1.405227133281087e-14,122038132043499.73,1.714912944424659
s3881,5.914349798552662e-15,44475141629162.24,0.26304154493503684
s1355,9.362048482210982e-15,140352063514648.02,1.31398282320249
s17022,5.706067106888596e-15,180198024313667.3,1.0282220192625284
s16587,8.956896115674094e-15,160852539706164.75,1.44073948809046
s7444,1.0368262376968712e-14,161270408804925.78,1.6720939121304756
s10832,5.713427127013103e-15,94942855079170.16,0.5424490837254046
s5445,5.394346467411343e-15,100693271838385.81,0.5431743952334865
s9086,1.661679058123398e-14,171631774213112.28,2.851969249184921
s12295,1.9983526828081236e-14,215128123770573.22,4.299018632844031
s2169,6.843304880138005e-15,122715826151700.97,0.8397818119741022
s13216,9.801287042486e-15,104531545159413.53,1.024543679102
s13187,1.2005380464295084e-14,167746363930368.38,2.013858920486178
s1672,5.602574060672621e-15,129376147032177.39,0.7248394454322442
s15523,4.782089551686257e-15,144521497345332.78,0.691114742449169
s8985,7.107635732661172e-15,261547123809152.8,1.8589816829606902
s18473,1.8947549976879563e-14,111071189799399.83,2.1045269197156036
s9516,2.56111001978914e-14,164389972583467.75,4.210208059363813
s4454,6.052592171062733e-15,168909162993276.34,1.0223382775538636
s7886,1.0486485618943055e-14,158838261330171.06,1.6656551431767577
s548,5.998789336573693e-15,178209464039268.66,1.0690410325552777
s8930,7.755790421316724e-15,147795339158942.28,1.146269675764181
s5035,4.649284373633534e-15,107291272287850.55,0.4988276356751642
s12466,5.554967439836823e-15,141489001745830.0,0.785966797793101
s9972,8.528333492920894e-15,289683364640497.6,2.470516341005572
s381,1.3121707126010646e-14,89997346736995.58,1.1809188260008858
s13863,1.0802110882866366e-14,139636660529560.55,1.5083706903534824
s7490,6.566160688422892e-15,86095810335216.14,0.5653189252610096
s9949,7.781415724349643e-15,32504006861909.008,0.25292719009962744
s18589,1.4595103089200258e-14,141005159428548.66,2.0579848379687853
s13573,7.746015612599388e-15,122991740128060.11,0.9526959392527202
s4389,5.270589536033997e-15,54187556585792.78,0.28560036872432953
s535,2.004445531805591e-14,123236366607119.78,2.47020584401597
s18446,8.397623429284763e-15,118568290554054.7,0.9956918547269731
s10374,9.74846429704767e-15,121746768625503.4,1.1868440272266434
s12497,2.6926664079547212e-14,228185971741015.8,6.144287008735386
s5439,1.2937922338918699e-14,221466069452958.56,2.8653108072879525
s188,1.8262356841477427e-14,159876575199235.6,2.9197230668817404
s7882,7.281851533813833e-15,81699711237624.23,0.5949251675878413
s11352,5.202500571550146e-15,77666780472831.69,0.40406146980036656
s12957,8.915146037725824e-15,174470625073579.44,1.5554311018242695
s8557,5.6205450949094824e-15,44494048702362.734,0.2500808071867285
s18200,4.586570007523391e-15,76050061444110.56,0.34880893088986853
s2553,6.6658038211854186e-15,138336721145583.48,0.9221254444224921
s2330,1.342816231056841e-14,147801554937269.6,1.9847032694520497
s6822,5.033456926082697e-15,109198526326279.94,0.5496460786550375
s10428,7.409308744251749e-15,103351540679380.72,0.7657634740876259
s12573,9.963519815000094e-15,25554499129761.812,0.2546127584417845
s19423,5.6183778156497224e-15,200507422510727.28,1.1265264545073759
s11175,1.1018560943236129e-14,22776310777912.207,0.25096216836851154
s14697,9.535090988086676e-15,362340924463522.9,3.454953683467132
s5230,8.376490985342239e-15,30946323343350.848,0.2592215985150645
s15198,6.34866080108093e-15,42198350354484.11,0.26790301276579287
s7488,1.1905256568565356e-14,87794883568913.1,1.0452206142952332
s19955,9.310361642385042e-15,161071621505934.88,1.4996350465456176
s9333,8.89046292983041e-15,112577043429228.19,1.0008620313574614
s13749,4.8112832785735215e-15,148309322164102.06,0.7135581617847176
s18337,9.824477202820297e-15,153785750597536.0,1.5108646008641002
s14437,1.4601282288661167e-14,115409224384926.36,1.6851226639597479
s11975,7.590724265575755e-15,110491824463050.9,0.8387129730994174
s11477,1.3479438354354313e-14,127076442051346.11,1.712919066921798
s5923,5.506317157323281e-15,47111273582355.09,0.2594096140298729
s16838,1.1564630920270713e-14,292946259395141.8,3.3878153693787016
s19993,5.028910433874222e-15,111876433338143.95,0.562616562918826
s11419,4.500705127607944e-15,158976887364517.7,0.7155080921326353
s6114,1.2538814458908485e-14,147690682937595.0,1.851866070663985
s3347,1.3052801150110531e-14,250210437300667.9,3.265947083767817
s17951,5.276605418438504e-15,118891560441466.92,0.6273438520320532
s13289,5.5816353017664534e-15,57010238151377.414,0.31821035782784085
s18656,5.898632771223112e-15,115427152744076.33,0.6808623858651843
s5826,7.605499105910235e-15,124637289401658.92,0.9479287931073922
s4056,8.156438556609666e-15,123045850846944.6,1.003615922078861
s6563,1.451401150738033e-14,160019706282204.7,2.3225278583875393
s11771,7.591328275489217e-15,167328723142453.78,1.2702472672928165
s3778,6.963521617145344e-15,165285922809030.6,1.1509720964905013
s4708,5.093654224537823e-15,51921063411079.47,0.26446794398634116
s10664,2.1467650229015793e-14,109806237858357.25,2.3572819073073257
s10508,1.10599579488337e-14,149633344558420.78,1.6549384985594777
s12595,1.2002805247418307e-14,147520751332493.47,1.7706628481967437
s8124,1.001117907999548e-14,118680466542560.56,1.1881314038549857
s2898,1.8916538408782343e-14,133267241604944.38,2.5209548944524065
s18652,4.879826103878695e-15,130303389947713.28,0.635857883690736
s18288,1.1879911012444482e-14,181655339843126.6,2.1580492722717044
s15117,6.349717056135866e-15,133480358407756.9,0.8475625084408624
s7754,1.0492895134290894e-14,328760302345545.94,3.4496473768295823
s3607,8.178653623513668e-15,141754548429944.66,1.1593613511661105
s5831,6.2753328413270964e-15,153082764478328.4,0.9606452993719953
s11988,6.218059475104423e-15,67481384963064.15,0.41960326516275015
s17247,1.0105157554725106e-14,154920675220725.56,1.5654978315898296
s7865,6.3170394140653796e-15,118710984642129.75,0.7499019688668436
s6907,1.6310009862069463e-14,130416591857458.53,2.1270958993726365
s19608,6.298362029155907e-15,40978528555806.87,0.258097608266575
s15600,6.732359839922317e-15,91508831926104.1,0.6160703850575044
s3128,4.5431350293587705e-15,70708357957235.19,0.3212376179039541
s1338,6.643897790726447e-15,38812919747975.98,0.2578690717652205
s13706,1.443256234686946e-14,209411815547557.03,3.0223490840612444
s9887,7.69485282282004e-15,155916336794997.22,1.1997532643107445
s4637,6.314043696322153e-15,82146485951248.7,0.5186765017954982
s14597,4.719218602979007e-15,137629582578087.2,0.6495040864227445
s19920,7.525540498643324e-15,151078318020144.66,1.136946000727514
s19182,1.1934160553005807e-14,184101598383063.53,2.1970980331684746
s547,5.644477259271127e-15,130850869633756.88,0.7385847580035915
s8961,1.1695132747929965e-14,129456365178611.02,1.5140093758283542
s7116,1.2199026461711337e-14,245554742335860.72,2.995528799553874
s755,8.605049268121533e-15,136425066843706.2,1.1739444215968653
s2789,8.281322471828962e-15,102926815153075.39,0.852370147280949
s10122,8.647227540322264e-15,119679862093179.5,1.0348989995141125
s12780,8.430074726112146e-15,181919735355805.38,1.533596963203985
s18090,1.0750710474329049e-14,23328351885785.66,0.2507963569673497
s12305,1.0451137168607862e-14,147690135753841.88,1.5435298672137177
s5076,6.5964725324361445e-15,329679549198526.5,2.1747220907940106
s10932,5.7123450492264666e-15,81053748813345.1,0.46300698075515745
s17760,7.4421417764156e-15,170535311943792.75,1.2691479693709662
s4740,1.3103269377897672e-14,119493531417000.89,1.5657559310732412
s15068,5.657326867951624e-15,113973274348524.77,0.6447840672003308
s19975,1.0200721003306188e-14,133263308729054.72,1.3593818323225453
s6912,1.3869881410637748e-14,258044337615220.66,3.57904436140968
s9092,6.5978570240132755e-15,144110415264594.1,0.9508199155869721
s7682,8.292811720017299e-15,132096835443257.89,1.0954541851410455
s11928,6.473565519599331e-15,154689132685123.8,1.0013902356071434
s6715,2.0109514872789276e-14,136479898997821.3,2.7445445587334656
s14985,7.3780646117605e-15,96920190583803.23,0.7150834283114419
s8005,7.314904975325956e-15,97675859775765.66,0.7144896326429886
s4520,8.465925006985342e-15,122462680942832.78,1.0367598730163954
s17600,5.429143161098063e-15,118872843721918.86,0.6453776865331345
s14548,7.508474910187449e-15,187922235330398.56,1.411009389044639
s9527,6.833326814022818e-15,144009795844925.44,0.9840659994290808
s1127,8.915673961210088e-15,82045798898474.06,0.7314935928658045
s5269,8.811549480262477e-15,140768507054566.06,1.2403886651739864
s5105,1.2931618597758219e-14,177404614244574.1,2.294128808893257
s16443,8.353793060839502e-15,184281230179269.22,1.539447261914546
s19786,1.4051257121450255e-14,57777092038604.375,0.8118407759641265
s9253,9.474418622987655e-15,89533975881322.44,0.8482823684801288
s17575,7.38647498074558e-15,80588542856804.36,0.5952652555465283
s6869,7.296672300889399e-15,113699612971495.31,0.8296288165909548
s5237,1.2063483281376354e-14,198892661282452.94,2.399338294169321
s18078,4.863259742754104e-15,134271159752726.95,0.6529955258383421
s13569,6.4117188990685306e-15,99210383689375.19,0.6361090920850072
s16395,7.0988836578045015e-15,84686329323106.25,0.6011783992712492
s13600,1.9791986835156235e-14,128970364502434.81,2.552579756357491
s6124,6.973117482621096e-15,231254999147920.34,1.61256827750189
s10188,8.388067190397952e-15,30055291072864.297,0.2521058009461535
s4535,2.120300435885918e-14,132929311226567.72,2.8185007653570637
s5858,1.2065349210763144e-14,230907455026896.78,2.7859790802680955
s18353,5.629590578203419e-15,139740499789598.03,0.7866818010089579
s14770,7.094509025308537e-15,126490281725935.06,0.8973864453184659
s17653,2.4656351259030758e-14,120108654885943.45,2.9614411841175228
s12935,2.128350233739872e-14,142211227997383.25,3.026753003486649
s2998,7.729933993428184e-15,158494834288766.3,1.2251546073515016
s11272,1.0060040703483967e-14,157284206523593.3,1.5822855196425272
s3276,7.975591026458795e-15,102573815965091.9,0.818086806160823
s13348,5.268792624263809e-15,52274104050976.95,0.27542141386378627
s15315,8.028833215363331e-15,151912101939967.94,1.2196769298712749
s10604,5.3384108699260346e-15,91023284836503.16,0.48591969318756206
s543,1.7083177279671156e-14,156989523172004.03,2.6818798553983876
s9369,2.0939206791679065e-14,150039033364500.9,3.141698346442919
s1667,5.695939930610118e-15,43895630141141.48,0.25002687250022076
s9786,1.9628591299557505e-14,177748811111149.1,3.4889587672829916
s12468,6.795265482162173e-15,133638235346191.42,0.9081072877450393
s13179,5.394300637070658e-15,104551284450668.8,0.5639810603187982
s1264,5.326814891821548e-15,47687554427724.85,0.2540227750801553
s2651,9.201812752522665e-15,180903929856240.78,1.6646440887326222
s1273,5.4464131112661465e-15,138526715165294.67,0.7544737177368919
s16815,2.1926582061903153e-14,69047226335533.44,1.5139696743928746
s12275,2.3984030388049217e-14,352900678515084.06,8.463980597468964
s12221,1.6653593050316935e-14,142406742867311.06,2.3715839433333223
s12043,4.8216074130020855e-15,65863105751583.58,0.31756603893517565
s2571,4.718528178745654e-15,118588107625117.88,0.5595613274932411
s17158,6.49784370898451e-15,80217416956463.27,0.5212402381215422
s11485,1.0530791821383135e-14,206036162615485.38,2.169723936180319
s8141,6.727045183411711e-15,81960328234594.61,0.5513508312813725
s17743,5.517552256264871e-15,154874971683376.9,0.8545307494505743
s16083,5.3127342942913874e-15,193318108329301.12,1.0270477438286156
s11391,1.684344538014788e-14,109618174046422.61,1.846347727222463
s4153,2.1940580329450814e-14,101699433202648.62,2.2313445836423296
s9048,7.440462801995782e-15,90000821972921.6,0.6696477680385677
s243,4.667962115327126e-15,89437795561839.34,0.41749224136103863
s16338,7.170393548138359e-15,109829100853094.36,0.7875178761548649
s6442,5.724847771179018e-15,137263507968599.4,0.7858126876582496
s6125,1.2638516814841926e-14,106732981799059.67,1.348946585165633
s17601,5.02018142410385e-15,149911114611716.12,0.7525809928404406
s2323,2.6020239751844595e-14,120780531487748.33,3.142738386666427
s16007,4.733032646323621e-15,95407702492527.16,0.4515677706078625
s15619,7.840715934131003e-15,113283052985316.8,0.88822023860898
s17693,1.713379088939805e-14,106094689650117.81,1.8178042269407022
s3075,8.241913289672914e-15,157566363472259.4,1.2986483051074476
s16218,5.0611075093460544e-15,102963700203971.17,0.5211103562923743
s11071,1.3299074666466733e-14,98682636394304.73,1.312387749691646
s8653,1.543400660400756e-14,116837701807790.62,1.8032738612985066
s14282,1.3296360151619839e-14,52008410289555.01,0.6915225541231345
s10582,4.734982989472686e-15,139193150689436.19,0.6590772007655886
s12942,5.525665983712553e-15,99881786219305.78,0.5519133885044671
s13708,1.7186683851436856e-14,217000465309875.72,3.7295183928955247
s16964,5.997018204686514e-15,288429820234715.5,1.7297188827220475
s19853,8.108403833116374e-15,158796781426352.38,1.2875884312039787
s16583,5.7696842293638345e-15,45150811626527.91,0.26050592578455534
s155,6.763699318610624e-15,171998060476558.6,1.1633431644476484
s6720,1.5016528331518665e-14,90080642479706.9,1.3526985199179224
s354,4.862061908558077e-15,147577556421504.06,0.7175312156350754
s758,9.43291657086737e-15,192577230378560.03,1.8165649476096621
s11745,1.1565332021826586e-14,135088294150896.28,1.56234097411729
s18463,9.307053841550814e-15,27100226127910.465,0.25222326369066483
s11347,7.004497274907541e-15,63028494017066.19,0.4414829145840664
s13681,1.5508934426965277e-14,123808032518303.86,1.9201306578579591
s741,6.764984209126266e-15,39026772702357.27,0.26401550106460697
s10400,1.6151944030815844e-14,131482933779258.55,2.12370498741005
s9994,1.0100051477979028e-14,139049114775841.84,1.4044032172034169
s10349,5.695608038456044e-15,126445308163834.22,0.7201829136029858
s7483,1.4022287959740665e-14,105431803619449.81,1.4783951104667534
s862,6.083779729242693e-15,41098452556765.16,0.2500339325680904
s6908,7.454946694755009e-15,96540366008997.02,0.7197032824892111
s18252,1.405436626743827e-14,79974794744927.92,1.1239950575084146
s1060,7.365267250693718e-15,34548951436290.03,0.25446226055951465
s19071,6.658550010156883e-15,77130332261464.9,0.5135761746629809
s11977,2.072552616261643e-14,194108893164530.12,4.023008943677986
s16703,9.786613140409678e-15,65630976173287.1,0.6423049738354061
s17478,1.4553010961787615e-14,258689620635576.3,3.764712884810222
s2216,1.3649766516843786e-14,225957345100013.66,3.084265003381083
s19533,1.0759636148334972e-14,111369508363539.03,1.1982953880106286
s1139,7.79658791748162e-15,158226434598157.62,1.2336263082141914
s4511,2.8258710690823985e-14,90823458976393.1,2.566553851153813
s11495,1.0765596626267003e-14,112431635516125.44,1.2103936359980814
s13271,1.1796278071756227e-14,279557280333778.38,3.2977354158011583
s9214,6.30257478651275e-15,111771608594688.16,0.7044489221768533
s14582,7.684539442012258e-15,161712918427759.88,1.2426892999410317
s3789,5.770685799598785e-15,174011822281759.44,1.0041675518036566
s12751,4.768969676139612e-15,96248585000267.72,0.45900658323762267
s18000,1.039543643351543e-14,24090400404826.75,0.2504302260663109
s11826,6.205389254448929e-15,111624425991452.78,0.6926730135813909
s9742,5.3724625516062116e-15,146525287984432.1,0.7872016225596771
s19603,1.9594783432724798e-14,126257861101068.28,2.4739954449544816
s14639,4.786742275900041e-15,121786167749237.97,0.5829589977851315
s16530,1.2434285741833785e-14,173665834526615.56,2.1594106100979613
s8176,6.459501709356867e-15,93988018038216.47,0.6071157631769233
s19685,1.883929493945209e-14,155082052562318.53,2.921636528037131
s2613,1.2670696573674163e-14,104315800936878.84,1.3217538615109867
s10326,9.70783045605139e-15,268116908684884.84,2.6028334919134744
s6797,1.2779192995036682e-14,165755293753685.88,2.11821888882735
s5224,7.738405223059264e-15,100336671366978.25,0.7764458217706054
s10823,7.567967362627594e-15,102858868980112.77,0.7784325633982813
s4277,7.798059745961699e-15,99732261417986.11,0.7777181331373265
s19168,5.136906071467051e-15,82921914837924.45,0.42596208778860783
s10410,7.255740260360062e-15,114576702456569.28,0.8313387929134254
s2650,7.505267178983271e-15,83658647661492.38,0.6278805025319243
s7611,6.255023220480428e-15,91596431753939.77,0.572937807534044
s16735,9.354701663237299e-15,165399562212541.84,1.5472635597283864
s13833,7.351239269447801e-15,179804789742339.94,1.3217880311886945
s12769,1.3791288657019184e-14,151987582653188.03,2.0961046246526776
s8728,9.875217560629709e-15,98191391937444.94,0.9696613579633306
s4266,5.183509451656668e-15,55958743886145.414,0.2900626778366695
s10287,7.476352265738512e-15,113153104587494.22,0.8459724698580593
s17813,6.856496986911601e-15,114837231667233.84,0.7873811329116583
s13335,1.0172694411236393e-14,116333109209399.03,1.1834211698962065
s84,8.803586879480566e-15,104913545192229.27,0.9236155099341009
s7589,9.209078580227435e-15,223535881387956.03,2.0585594972020864
s19409,7.17474976713237e-15,133742610057920.6,0.9595697603687412
s6538,7.016566467854182e-15,111415649265751.48,0.7817553086322743
s12443,1.1690041536740421e-14,110564461567751.7,1.2925031482143574
s6898,7.31165266331805e-15,87183167807944.16,0.6374530410994593
s13558,5.826514309613164e-15,48096330721808.35,0.2802339591905036
s4712,6.6000979733387564e-15,37903333563144.984,0.2501657150328961
s7214,1.291216067656086e-14,58807619395696.17,0.7593334306432657
s12773,5.785748065718082e-15,159515879182412.6,0.9229186894309629
s9837,4.657457817885181e-15,54613875192157.77,0.25436181997872076
s11818,6.489346361504048e-15,112405397284236.6,0.7294375558798777
s6629,1.742060707993439e-14,96776936377891.17,1.685912983039051
s8202,5.338444308777233e-15,115775387896287.14,0.6180604606114106
s18283,1.0551665283103499e-14,213613656001020.62,2.2539797980227827
s16658,1.6536086626219773e-14,327341699324904.44,5.412950696410606
s5824,9.229114235697159e-15,121398753691129.88,1.1204029658866996
s5465,4.964786581936117e-15,103408614720544.1,0.5134017028211589
s5739,5.356332114116501e-15,205357512153302.7,1.0999630372218048
s13952,1.199518053838925e-14,176261254131898.66,2.1142855652350323
s15232,8.364786547369338e-15,144227399671364.62,1.2064314125330917
s5529,1.0257536255180493e-14,145321040751636.34,1.4906358441504717
s15446,5.237847457586435e-15,142736371885751.28,0.7476313425868942
s12345,9.548970972491112e-15,150569459695065.0,1.4377833999718461
s11586,5.645941516013793e-15,176657684407329.75,0.9973989545182055
s16920,6.548807334544532e-15,192992299254242.3,1.2638693848667952
