-880,0  5,660767619511189e-6  -1638,6255824036677  0,0006689711001685504  0,0022832532243819274
-869,0  6,857590847800431e-6  -1619,3030769692614  -0,0004892559376692436  0,0025725900324878466
-858,0  8,19909732209949e-6  -1599,9831044670698  -0,0017518737809172052  0,002264958184566405
-847,0  9,74166467607372e-6  -1580,6682427821972  -0,0028143169704957414  0,0013495498011016087
-836,0  1,1599904146763117e-5  -1561,3585369931227  -0,003405574885530165  -4,431529994616952e-5
-825,0  1,3937571239777922e-5  -1542,051403382321  -0,0033274996129262846  -0,0016927248937004932
-814,0  1,6934503902377602e-5  -1522,7426396470216  -0,0024608482049768457  -0,0032982919844125142
-803,0  2,0735439264751045e-5  -1503,4282204907754  -0,0007979142546389099  -0,004483165411513954
-792,0  2,5396197575824908e-5  -1484,1059017001257  0,0014730166733435608  -0,0048193795716748415
-781,0  3,084879132411023e-5  -1464,7758466318955  0,003894769482169593  -0,003959742669021641
-770,0  3,690596285406274e-5  -1445,4402919409433  0,0057897528861105985  -0,0018397620421773953
-759,0  4,3315841880977835e-5  -1426,1027532108815  0,0064747774431708986  0,0011802961248700075
-748,0  4,986027981380824e-5  -1406,7671724568997  0,005550734337281557  0,004364587968036813
-737,0  5,647068868609371e-5  -1387,4371212860626  0,003091376895430143  0,006849385196971652
-726,0  6,331992612675812e-5  -1368,115029489656  -0,00038634722701287084  0,00794799735448733
-715,0  7,084518221616069e-5  -1348,8014882978928  -0,004127733023392671  0,007335325644015696
-704,0  7,9669761116858e-5  -1329,4949017873903  -0,007360673740857638  0,005048786309352658
-693,0  9,0421118013416e-5  -1310,1918844465586  -0,009405402509457206  0,0013998291497579602
-682,0  0,0001034825097618406  -1290,8885147232  -0,009699875617977572  -0,0030651138245756547
-671,0  0,00011875478371878336  -1271,5819404533595  -0,007875683858721077  -0,007531824976475731
-660,0  0,0001355290842407178  -1252,2715449605348  -0,0039576905980790765  -0,010948322673843436
-649,0  0,00015256796658996477  -1232,959285324637  0,0014275314653654776  -0,012269071705119188
-638,0  0,00016845499233004673  -1213,6493932559886  0,007071153210448408  -0,010883647578105967
-627,0  0,00018220443882959673  -1194,3477744212416  0,011559773314112122  -0,0069696542063389325
-616,0  0,0001940373605252348  -1175,0611363910637  0,013852304111069629  -0,0014666394716078884
-605,0  0,00020615104193991423  -1155,7954266509785  0,013670631072623752  0,0043891785126750306
-594,0  0,0002232630211225364  -1136,5530325310024  0,011394424641950389  0,009665925108413069
-583,0  0,0002527220995933117  -1117,329316862878  0,007525496485747774  0,01400317829052782
-572,0  0,00030405955883027423  -1098,1117030865703  0,002175213632462663  0,01730109836060771
-561,0  0,0003879990480935449  -1078,8846080768355  -0,004920382800620133  0,019073250409641942
-550,0  0,0005151279867489872  -1059,6370935518048  -0,013743286110811001  0,018062393906273237
-539,0  0,0006946138590448633  -1040,3662343356298  -0,023140943342173363  0,012613905036870448
-528,0  0,0009334726108066371  -1021,0751105745516  -0,030502293588415906  0,0017557609896335466
-517,0  0,0012369125921768457  -1001,7693436485541  -0,03241110331289315  -0,013654046074984954
-506,0  0,0016101507241652136  -982,4547156121916  -0,026064864925381043  -0,030508581425344156
-495,0  0,0020618200243947404  -963,1360125519718  -0,010699202415292295  -0,0441287558409632
-484,0  0,0026086868111043983  -943,8165204663421  0,011747034633463412  -0,049706075970897254
-473,0  0,0032809352566133022  -924,4977927375531  0,03695489361550747  -0,04376381032862457
-462,0  0,004126848330973368  -905,179609244619  0,05914629952134107  -0,02507117037366183
-451,0  0,0052154226568881835  -885,8602139802819  0,07204646302940718  0,004972908790682602
-440,0  0,00663539836537796  -866,5368914648112  0,06975466543924275  0,04206762430702825
-429,0  0,008489432814954229  -847,2067611174626  0,04796611581524487  0,0786681927372985
-418,0  0,010882720491561377  -827,8675062969279  0,006030737316542457  0,10414581460135706
-407,0  0,013906222561681454  -808,5177858853374  -0,05047640993623302  0,1065755816387169
-396,0  0,01761571909151709  -789,1572731532561  -0,10821252647928187  0,0768489961189332
-385,0  0,022008983722403848  -769,7864445846224  -0,1476676786425957  0,014256240974076432
-374,0  0,027004321967631178  -750,4062867658589  -0,14907034631947996  -0,06915456467812871
-363,0  0,032424324547974864  -731,0180361886743  -0,10133828749126962  -0,1488451411242962
-352,0  0,037988809224398914  -711,6229958486763  -0,010181176605635256  -0,19464108730513138
-341,0  0,04332045922386363  -692,2224272349317  0,09955768661563595  -0,18278054124990012
-330,0  0,047965593801114335  -672,8174992992865  0,19042266978289527  -0,10818872692600073
-319,0  0,05143089651769508  -653,4092753828367  0,22658384888665054  0,00952134136593142
-308,0  0,05323493615293017  -633,9987247663894  0,19003664098030584  0,13084728211870705
-297,0  0,05297117221365099  -614,586752791057  0,09076754138658143  0,21150041523431157
-286,0  0,05037711552508206  -595,1742520017524  -0,035217043372899354  0,2216683905773518
-275,0  0,045402698241566286  -575,7621902374827  -0,1405109684221053  0,16018541130405228
-264,0  0,038269950881377385  -556,3517825124741  -0,18746499597073402  0,05591803078676911
-253,0  0,029515972321648386  -536,9448860342544  -0,16569385850129983  -0,045403937897495354
-242,0  0,02001199933998519  -517,5451044396309  -0,09674893463401106  -0,10320679719460846
-231,0  0,01095310886385853  -498,1618225342212  -0,022776660880790483  -0,10214858091515513
-220,0  0,003815580509628422  -478,833535808021  0,0158407938060747  -0,059704687933376285
-209,0  0,0002819765291737177  -460,07951627043394  0,0027383959334325173  -0,016567369039333854
-198,0  0,0021372604702631797  -442,65947041723  -0,044095533820594265  -0,013886841517782477
-187,0  0,011142438104913168  -423,40798604996536  -0,08025550824111996  -0,06856742303654625
-176,0  0,02889492504901215  -404,04521115501166  -0,05837614882594827  -0,15964695517692434
-165,0  0,05668681680233034  -384,65963545806034  0,04390454396203132  -0,2340068542197352
-154,0  0,09537321594588546  -365,26677830386365  0,20566220427976692  -0,2303828849473695
-143,0  0,14526261214951117  -345,8715838772555  0,36451458306764384  -0,1113181516219746
-132,0  0,20603998791592784  -326,4761623774698  0,4398641752921242  0,11206915369764904
-121,0  0,27673093982164504  -307,0815989020213  0,36858115089747384  0,3753383473943725
-110,0  0,3557118824389886  -287,6885326874126  0,13759769899232954  0,5803264216550931
-99,0  0,4407676489815192  -268,29738301542426  -0,20176355205922714  0,6325022672227846
-88,0  0,5291938731033884  -248,90845039278457  -0,5456426384699661  0,48111119732024765
-77,0  0,6179377852573681  -229,52196689764816  -0,7725746723902244  0,14514186452745304
-66,0  0,7037678051093885  -210,13812350118138  -0,7884543937387103  -0,2865440177416224
-55,0  0,7834598234718986  -190,75708611588618  -0,5639184278665748  -0,6822432338868516
-44,0  0,8539865432189144  -171,37900582431072  -0,149240555750873  -0,9119834426885638
-33,0  0,912695821062196  -152,00402602735494  0,33942079977987605  -0,8930225874741273
-22,0  0,9574646807444877  -132,63228798456018  0,7575244571986685  -0,6193717603268253
-11,0  0,9868175308360873  -113,26393558272626  0,9796327422525597  -0,16473378871020136
0,0  1,0  -93,89911982459614  0,9398314265053874  0,3416385366917036
11,0  0,997003478832364  -74,5380033242049  0,6512924483478192  0,756849803829972
22,0  0,9785396088258694  -55,180764955413586  0,1993304276415991  0,9689205279289352
33,0  0,9459681849105364  -35,827604683344276  -0,2880860113638749  0,9289642807810157
44,0  0,9011858010924036  -16,47874848571385  -0,6809992694728663  0,6613817324887543
55,0  0,8464856542230002  2,865546884007955  -0,8852142278909646  0,250761689582766
66,0  0,7844009001311597  22,204989756255856  -0,8654913026811123  -0,187951337091575
77,0  0,7175446387508294  41,53925080489256  -0,6486751712481083  -0,5447615633991324
88,0  0,6484589672637211  60,86796292947534  -0,30845694305422205  -0,7438503085603753
99,0  0,5794837269016769  80,190725591955  0,060919812427883496  -0,7587967470643429
110,0  0,5126528645215751  99,5071162038999  0,37237797824784025  -0,6115451789014661
121,0  0,4496231109085879  118,81671197701802  0,566757186816653  -0,35834257645479617
132,0  0,39163635185828605  138,11912621985715  0,6219606496930296  -0,06929142870305503
143,0  0,33951401329872993  157,4140627637262  0,5503964909385377  0,19125301582269003
154,0  0,29367929568903345  176,7013900062039  0,38822005686195016  0,378106444191497
165,0  0,2542013628325224  195,98123073943486  0,18152604654844917  0,4703718287238435
176,0  0,22085468485319473  215,25405486643393  -0,025814655721560185  0,4692422491668584
187,0  0,193186615650786  234,52075092871456  -0,19987890547768455  0,3914524732273751
198,0  0,1705868286702738  253,782644560964  -0,3194960078912296  0,2617424872118418
209,0  0,15235326412297384  273,04143603539956  -0,3754321329221726  0,1067894081474468
220,0  0,13775055688774063  292,29905059257726  -0,3679707491812914  -0,04845703906244936
231,0  0,12605832637185543  311,55742869656774  -0,3045713717180936  -0,18246809557184038
242,0  0,11660805768882279  330,818310578114  -0,19833204385030048  -0,2779792403597529
253,0  0,10880847099858536  350,08307218958294  -0,06699024589780271  -0,3229872721225053
264,0  0,10216019208762596  369,3526460195145  0,06835019311871679  -0,3122313936622326
275,0  0,0962611737018746  388,62752630972244  0,1854931488440539  -0,24870356940299884
286,0  0,09080468042991952  407,90783355595653  0,2645629499864161  -0,1442606180646839
297,0  0,08557177328364744  427,19340600867093  0,29194261276094763  -0,018473877177214517
308,0  0,08042016329984863  446,48389212615683  0,2635924279892103  0,10459060764046464
319,0  0,07527110234632448  465,77882901954644  0,1865453249650827  0,20117640040520698
330,0  0,07009569710913914  485,0777016185679  0,07782666284378027  0,25305870397941205
341,0  0,06490171447919114  504,3799833139257  -0,039169097103305184  0,2517290136462283
352,0  0,05972162934477364  523,6851615314093  -0,1399943396298466  0,20030779869085674
363,0  0,054602375792465505  542,9927522629353  -0,20475417394560524  0,11259708719286805
374,0  0,049597017230582865  562,3023071108248  -0,22250014080414507  0,009523894829243288
385,0  0,04475835813338007  581,6134155941763  -0,19328021876059692  -0,08602973421576907
396,0  0,04013438023143082  600,9257046769435  -0,12741113516353847  -0,15459878029198468
407,0  0,03576529407033176  620,2388368420881  -0,04232452924268712  -0,18432017875077236
418,0  0,031681945673382915  639,552507572718  0,042033457696509215  -0,17295992052339376
429,0  0,02790529991531779  658,866442777603  0,10797079733927488  -0,1274661007375648
440,0  0,024446729480226456  678,1803964747323  0,1437908780575189  -0,06140775901850018
451,0  0,021308863121644317  697,4941488943371  0,1457077797850215  0,00883776169422976
462,0  0,01848678180193089  716,8075050668406  0,1176969520409885  0,06807502686148675
473,0  0,01596938990859591  736,1202939089745  0,06958995473941504  0,10548283323821975
484,0  0,013740827020393078  755,4323677934051  0,014110251837252969  0,11636892975997665
495,0  0,01178182148827517  774,743602559924  -0,036301744235396984  0,10229371854489888
506,0  0,010070919246943104  794,0538978854037  -0,07211197558766495  0,06979098956016541
517,0  0,008585548748317713  813,3631778819663  -0,08826076652037022  0,028206131275919533
528,0  0,007302904773180289  832,671391759909  -0,0845058727585495  -0,012714646770403406
539,0  0,006200649856244658  851,9785143885888  -0,0646818258709553  -0,04491003516191092
550,0  0,005257442875206576  871,284546604154  -0,03523315163498699  -0,06337245380346725
561,0  0,004453311343153884  890,5895151193628  -0,0034687042147378043  -0,06664292486246791
572,0  0,003769888267719801  909,8934718733801  0,024045640255491944  -0,05649509228617355
583,0  0,0031905366150157045  929,1964926437925  0,04265380512836007  -0,0370295763287617
594,0  0,0027003845322569977  948,4986747799406  0,050187723871756094  -0,013475047488946422
605,0  0,0022862927883977435  967,8001340311025  0,046958361007292004  0,009011388345120929
616,0  0,0019367730959104848  987,1010005940956  0,03527539739533749  0,026313863922113413
627,0  0,0016418729811494845  1006,4014146078296  0,018676466474591126  0,03595917937290781
638,0  0,001393040243122832  1025,7015213269356  0,0010628309037122277  0,037308318557567645
649,0  0,0011829777708199328  1045,0014661557702  -0,014084615825005722  0,031378358272572696
660,0  0,0010054972515574543  1064,3013897199037  -0,02428303175999502  0,020391949884710086
671,0  0,0008553779346165755  1083,601423243849  -0,02835174286853296  0,007180293234483243
682,0  0,0007282343434515633  1102,9016846104712  -0,02643352588799529  -0,005431671251120227
693,0  0,000620395065337194  1122,2022754466398  -0,019772760952481656  -0,015147045575068782
704,0  0,0005287936861981793  1141,5032793484047  -0,010325075627255367  -0,020547177409309447
715,0  0,0004508723850748981  1160,8047610586345  -0,0002914123180623915  -0,021231756025721932
726,0  0,00038449826227819573  1180,1067662787682  0,008329459159324329  -0,01775157380040834
737,0  0,0003278919085173373  1199,4093219510519  0,014090683647852804  -0,011372974230757359
748,0  0,00027956712051582924  1218,7124371332977  0,01629689785858711  -0,003738748547657097
759,0  0,00023828030589087608  1238,0161046857297  0,015034751436610696  0,0034980787770158435
770,0  0,00020298815159118085  1257,3203037219896  0,011049277871799186  0,008994532233693408
781,0  0,0001728124305316993  1276,625002330863  0,0055089036370540075  0,011935845644500955
792,0  0,00014701109735068  1295,9301598886518  -0,0002811526481521086  0,012121553140547504
803,0  0,000124954875439053  1315,2357286381953  -0,005154013281174007  0,009919224895955073
814,0  0,00010610841126102817  1334,541654902505  -0,008291595957157403  0,006112106653542557
825,0  9,001498768520299e-5  1353,8478807204956  -0,009336786008123996  0,0016850562968942456
836,0  7,628391604858086e-5  1373,1543463524404  -0,008397877052623886  -0,002399911885381215
847,0  6,458003471807311e-5  1392,4609931656685  -0,0059590655140371864  -0,0053916206206933584
858,0  5,4615036506005126e-5  1411,7677656890871  -0,002728351757094494  -0,006868124430699004
869,0  4,6140454793403914e-5  1431,0746119288467  0,0005371348160940312  -0,00677140613039445
880,0  3,8942053062639936e-5  1450,3814823577363  0,0031894927048251634  -0,00536369176486746
891,0  3,2835236708544184e-5  1469,6883292863845  0,004802398933540087  -0,0031260520135911406
902,0  2,7661104132180094e-5  1488,9951082815078  0,005221680184971024  -0,0006286176724059429
913,0  2,3282911930784174e-5  1508,3017815660746  0,004553330282625474  0,0015969017715908493
924,0  1,9582935257325348e-5  1527,6083211523276  0,003101180263382893  0,003156836427712047
935,0  1,645980940465702e-5  1546,9147088663162  0,0012749589825064547  0,0038515307343422725
946,0  1,3826384716197487e-5  1566,220932492825  -0,0005078070482915857  0,0036835467579362795
957,0  1,1607989343269932e-5  1585,5269807577079  -0,001905410204460499  0,0028244293752911808
968,0  9,740907526275805e-6  1604,8328417531552  -0,0027069420030866975  0,00155350330485673
979,0  8,170922617464959e-6  1624,1385073503723  -0,0028524657159405987  0,00018536978407616926
990,0  6,851906953191536e-6  1643,4439809430135  -0,00242003613480372  -0,000997663299633603
1001,0  5,744554646910086e-6  1662,7492816323613  -0,0015876460936450054  -0,0017955318232333955
1012,0  4,8153617412492374e-6  1682,0544391184815  -0,0005819859598238642  -0,0021158105028137877
1023,0  4,035866016812589e-6  1701,3594806641952  0,0003736032927386164  -0,0019739013644221063
1034,0  3,382050578221704e-6  1720,6644195464216  0,0011018618960242324  -0,00147239632582793
1045,0  2,8337803632999673e-6  1739,9692559658806  0,0014985006976073907  -0,0007669915400903262
1056,0  2,374201896534896e-6  1759,273992982401  0,0015405978878708395  -2,7568903184640387e-5
1067,0  1,989138857884761e-6  1778,5786565893466  0,0012777013935506198  0,0005971750219186708
1078,0  1,6665768685325766e-6  1797,8833016241913  0,0008102323178414842  0,0010050375414171317
1089,0  1,3963072890988968e-6  1817,1879926474132  0,0002617422767277619  0,0011523012929231073
1100,0  1,169717819650032e-6  1836,4927688944895  -0,0002485269320031011  0,0010525930760361092
1111,0  9,796457899654857e-7  1855,7976201915717  -0,0006278539604021604  0,0007651439043557807
1122,0  8,202028054595805e-7  1875,1024992580253  -0,0008238402834036645  0,00037615155576037465
1133,0  6,865374055900184e-7  1894,4073707774276  -0,0008282735157349076  -2,2369370177862412e-5
1144,0  5,745768798050148e-7  1913,7122645231707  -0,0006715293030886037  -0,0003516038607557502
1155,0  4,808236647662128e-7  1933,0172856595389  -0,0004101964459728246  -0,0005590729294801138
1166,0  4,0225414882173155e-7  1952,3225586935266  -0,00011184637020622341  -0,0006242952332778331
1177,0  3,363042809184762e-7  1971,628133496164  0,00015956298233284522  -0,0005575337977087347
1188,0  2,8087711067121136e-7  1990,9339245991102  0,0003553882784805176  -0,00039316190327887243
1199,0  2,3430733689543795e-7  2010,2397481714681  0,0004496036589212426  -0,00017934293066655522
1210,0  1,9526321581765425e-7  2029,5454571455143  0,0004405901146010516  3,3816663547524594e-5
1221,0  1,626205121798666e-7  2048,8510913478553  0,0003473897475942565  0,00020479471537680202
1232,0  1,353670966829179e-7  2068,1569188455787  0,0002021974482957734  0,000307381340659442
1243,0  1,1257608021518975e-7  2087,4632961335133  4,183869707864008e-5  0,00033290479666407864
1254,0  9,343868256607975e-8  2106,770406969289  -9,978474361727367e-5  0,0002889319773014311
1265,0  7,731056463481947e-8  2126,078062060539  -0,00019763577258415807  0,00019557777488733843
1276,0  6,372261481114471e-8  2145,385746026128  -0,00023945651212173215  7,9894891035907e-5
1287,0  5,233816717359838e-8  2164,6929565446703  -0,00022667473379567118  -3,093108844285935e-5
1298,0  4,2879083562049876e-8  2183,9996671222243  -0,00017174497440696095  -0,00011568382483304315
1309,0  3,506448737236194e-8  2203,306585630714  -9,31507318787322e-5  -0,00016244207743937064
1320,0  2,85953042000362e-8  2222,6149203975583  -1,0457662153791147e-5  -0,00016877778734867145
1331,0  2,3185222821891196e-8  2241,9256758577008  5,919981219219048e-5  -0,00014028757984333668
1342,0  1,860827204987086e-8  2261,2389032467645  0,00010364448508535654  -8,869099594244145e-5
1353,0  1,472534289722031e-8  2280,5534751470564  0,00011778896862094089  -2,9173648528000616e-5
1364,0  1,1470057748286254e-8  2299,8677114555508  0,00010447267507216113  2,3569427476137276e-5
1375,0  8,804007690784233e-9  2319,1807529333873  7,264124487272892e-5  5,939071673354741e-5
1386,0  6,671608842534178e-9  2338,4940982421413  3,342753828780259e-5  7,452656255692778e-5
1397,0  4,982800122033214e-9  2357,812307930899  -3,3179691757780276e-6  7,051092966754729e-5
